claimID,policyID,claimAmount,claimDate,claimStatus,description,payoutDate
CL20401,P10600,718,2024-08-04,Rejected,World structure information computer.,
CL20402,P17814,9919,2024-12-03,Open,Keep without dinner.,
CL20403,P10690,3256,2022-12-29,Open,Sing then determine.,
CL20404,P13878,4870,2025-05-29,Closed,Individual gun age.,2025-04-17
CL20405,P17888,11859,2023-09-04,Closed,Finish community moment.,2024-11-29
CL20406,P15393,2408,2024-06-22,Closed,Save determine.,2023-11-21
CL20407,P10118,4913,2025-05-05,Open,Later material break history test.,
CL20408,P10392,10278,2025-01-09,Rejected,With mind teacher attorney.,
CL20409,P12186,15913,2022-11-23,Closed,Chair animal enjoy weight.,2025-01-17
CL20410,P16396,3740,2022-11-05,Rejected,Friend necessary value.,
CL20411,P13965,1763,2025-02-12,Open,Quickly subject agency.,
CL20412,P14240,1032,2024-09-30,Open,Condition bed operation.,
CL20413,P16030,11276,2023-10-14,Rejected,Inside I land different.,
CL20414,P12168,13344,2024-05-15,Rejected,Sport south dog.,
CL20415,P14049,7975,2023-10-27,Closed,Sort performance what people.,2024-03-16
CL20416,P10369,10260,2024-07-23,Rejected,Material four.,
CL20417,P14990,7551,2024-10-31,Open,Inside yet him teach.,
CL20418,P12917,3428,2025-05-28,Closed,Front goal now Mr.,2023-11-08
CL20419,P11780,15400,2023-12-02,Rejected,Election degree stuff rest create.,
CL20420,P10100,9789,2023-03-21,Closed,Yourself people board look.,2024-03-04
CL20421,P11461,17073,2023-05-09,Open,What partner address us husband.,
CL20422,P10597,13917,2023-10-17,Closed,Answer throughout top program.,2023-08-26
CL20423,P16492,15099,2023-09-01,Open,Travel growth approach by.,
CL20424,P15302,14043,2024-03-18,Rejected,Begin civil go during.,
CL20425,P10180,6405,2023-07-29,Open,Fire position worker.,
CL20426,P16478,8685,2025-01-25,Rejected,Source hard political just.,
CL20427,P14174,3090,2024-10-25,Open,Star environmental best never.,
CL20428,P11887,3443,2024-10-21,Closed,Service mind however view effect.,2025-05-17
CL20429,P13145,2197,2024-09-13,Closed,Artist Congress now career spend.,2023-12-15
CL20430,P12056,1643,2024-08-15,Rejected,Whole maintain.,
CL20431,P13870,3734,2023-09-24,Open,Themselves experience rock point far.,
CL20432,P10685,815,2023-10-28,Closed,Speak future street.,2024-07-07
CL20433,P16329,6571,2025-02-25,Rejected,Individual onto hot.,
CL20434,P12930,3404,2024-06-20,Open,Recent according.,
CL20435,P12242,1963,2024-10-18,Closed,Military me respond wish.,2024-08-11
CL20436,P13588,9384,2024-10-01,Rejected,Meet fish trouble human.,
CL20437,P15109,19744,2022-11-19,Closed,Room customer process.,2025-02-06
CL20438,P12295,14173,2024-07-06,Closed,Light form girl present.,2025-04-14
CL20439,P10076,19265,2022-08-14,Open,Out despite begin.,
CL20440,P11429,15820,2023-04-25,Closed,Of part.,2024-03-03
CL20441,P16101,3604,2025-03-18,Open,Ask prevent.,
CL20442,P11055,11776,2022-10-14,Closed,Central international.,2023-11-15
CL20443,P10368,15841,2023-09-17,Open,Reflect field eight threat.,
CL20444,P17741,13792,2024-10-01,Closed,Far state address number down.,2023-08-04
CL20445,P12542,19058,2024-06-28,Closed,Way know course test color.,2024-03-19
CL20446,P14177,12904,2024-10-23,Open,Shoulder agency room open.,
CL20447,P13017,15105,2024-04-21,Closed,Music out summer.,2025-02-06
CL20448,P10687,12629,2023-02-06,Open,Affect try back create.,
CL20449,P15317,16037,2023-07-12,Closed,Everything create.,2025-03-19
CL20450,P10388,17174,2023-03-08,Closed,President when clearly between.,2024-02-28
CL20451,P15921,11012,2024-02-02,Closed,Floor plan animal.,2025-01-28
CL20452,P16958,4461,2023-01-11,Closed,Girl science space environmental.,2025-06-17
CL20453,P14770,9645,2023-04-17,Rejected,Fight itself control character.,
CL20454,P14333,16329,2023-07-08,Closed,Mission million.,2025-06-05
CL20455,P16175,620,2024-03-08,Rejected,Actually space anything.,
CL20456,P12046,4139,2024-01-12,Closed,Subject expert represent gun.,2024-06-18
CL20457,P16445,19799,2023-11-27,Closed,Expert great way.,2024-04-18
CL20458,P11684,17969,2023-09-19,Closed,System history wrong kid.,2024-09-12
CL20459,P10327,5953,2023-11-16,Open,Worry any.,
CL20460,P15226,10741,2023-12-17,Open,Act far.,
CL20461,P10477,19629,2023-10-13,Closed,Current will name box.,2025-06-12
CL20462,P16432,16847,2023-05-04,Open,Player statement skill professor rest.,
CL20463,P11545,12261,2024-05-17,Open,Water continue possible manager eye.,
CL20464,P11840,15035,2024-10-09,Closed,Short politics upon.,2024-05-22
CL20465,P15775,8765,2023-12-19,Rejected,One may hour trip.,
CL20466,P17157,12604,2023-05-19,Closed,Cell community build.,2024-01-01
CL20467,P12001,709,2022-10-28,Closed,Service yes edge.,2024-11-30
CL20468,P13626,17309,2023-03-03,Closed,Society born issue and.,2024-05-09
CL20469,P13127,7530,2025-02-14,Open,Charge rock line past.,
CL20470,P10806,14304,2023-07-03,Rejected,Already best value night.,
CL20471,P15511,3508,2022-12-09,Closed,Factor step sister black.,2024-06-27
CL20472,P10572,2944,2025-02-13,Open,Top guy hot.,
CL20473,P15494,16303,2024-02-20,Closed,Somebody theory health our.,2024-07-13
CL20474,P15399,6330,2025-01-08,Closed,Whatever computer moment oil.,2024-04-29
CL20475,P14416,3960,2024-12-01,Rejected,After world arrive.,
CL20476,P10710,10021,2023-05-26,Rejected,Call official.,
CL20477,P16561,12541,2024-12-10,Open,When adult among student though.,
CL20478,P17569,5571,2025-03-16,Rejected,Again result window.,
CL20479,P16968,17848,2024-09-20,Rejected,Maintain almost attack how.,
CL20480,P13362,9185,2023-11-23,Closed,Owner our international.,2024-01-27
CL20481,P11692,10859,2023-03-03,Closed,Let police moment put hold.,2024-05-03
CL20482,P10398,10466,2024-11-21,Rejected,Quite receive general perhaps.,
CL20483,P15830,6445,2023-01-29,Closed,Trouble size improve more provide.,2023-09-11
CL20484,P12583,1850,2025-05-09,Open,Appear give east.,
CL20485,P12985,5604,2024-01-15,Open,About information be.,
CL20486,P13066,9569,2023-11-21,Open,Every media tree compare.,
CL20487,P13816,15196,2023-07-15,Open,Decade budget.,
CL20488,P16890,8651,2025-01-01,Closed,Paper return quickly others.,2023-07-27
CL20489,P15136,13362,2023-01-05,Closed,Picture attack since particular scene.,2025-01-26
CL20490,P11315,1137,2023-07-18,Rejected,Art through.,
CL20491,P15041,7299,2023-12-28,Open,If after daughter performance while.,
CL20492,P15849,2377,2022-09-17,Open,Worker claim church itself.,
CL20493,P11936,3813,2024-09-12,Rejected,Guy keep fire enter.,
CL20494,P14268,6111,2024-02-09,Rejected,Commercial treat.,
CL20495,P13274,7832,2025-05-31,Open,Beat main more spend family.,
CL20496,P13242,17974,2023-06-22,Closed,Plan key force part.,2024-03-03
CL20497,P11589,9518,2025-01-05,Closed,Member miss change home.,2023-12-16
CL20498,P11862,17686,2024-11-28,Closed,Finish only create.,2024-07-27
CL20499,P10580,15990,2023-06-08,Closed,Support production social entire purpose.,2025-02-27
CL20500,P11366,3861,2024-12-14,Closed,Control hope success.,2025-02-24
CL20501,P12791,600,2022-06-24,Rejected,Teach nearly war.,
CL20502,P15627,19477,2025-03-09,Open,Voice machine discussion range consider.,
CL20503,P13942,11763,2025-06-08,Open,Series world reveal only street.,
CL20504,P14557,17784,2024-06-01,Closed,Speak also paper real floor.,2024-04-05
CL20505,P10738,17532,2023-11-21,Closed,Develop difficult various million.,2024-10-06
CL20506,P16876,14892,2024-11-01,Rejected,Including director near TV apply.,
CL20507,P11663,5020,2024-11-25,Closed,Figure really hope approach sense.,2024-01-16
CL20508,P14556,2411,2023-07-10,Open,Fact sport military.,
CL20509,P12486,16131,2024-12-29,Closed,Suggest language chair traditional.,2024-02-23
CL20510,P13001,9494,2022-09-18,Closed,Strategy fight continue hard price.,2024-03-03
CL20511,P14185,17860,2024-05-20,Open,Require work short financial.,
CL20512,P11751,1547,2022-06-22,Rejected,West raise could.,
CL20513,P11790,18700,2025-02-03,Rejected,Top Congress health fire.,
CL20514,P13370,8835,2023-06-11,Rejected,Almost open during.,
CL20515,P15487,3904,2024-08-01,Open,Option hold.,
CL20516,P14914,14717,2024-05-14,Open,Employee painting senior blood price.,
CL20517,P16482,15172,2024-07-23,Closed,Nature standard.,2024-06-13
CL20518,P13013,522,2023-06-01,Closed,Our dog customer.,2023-11-11
CL20519,P14876,1005,2023-11-09,Closed,Class news stock four top.,2025-02-04
CL20520,P10682,11150,2023-11-24,Rejected,Effect include near.,
CL20521,P13882,12285,2023-12-19,Closed,Always less fact.,2024-10-23
CL20522,P13742,15708,2022-10-05,Open,Score office force.,
CL20523,P13657,7482,2024-03-20,Closed,Across feeling point go tell.,2024-10-24
CL20524,P17194,744,2022-09-27,Open,Resource speech pass remain plan.,
CL20525,P10084,11795,2025-04-05,Rejected,Although sea deal.,
CL20526,P13589,8748,2025-03-09,Rejected,Thing they off.,
CL20527,P11950,925,2023-06-07,Closed,This government fill use.,2025-03-21
CL20528,P11737,10960,2024-04-30,Rejected,Bag light arrive.,
CL20529,P14706,6882,2023-12-28,Rejected,Answer religious camera.,
CL20530,P13507,15195,2025-02-08,Closed,Natural less top.,2024-09-13
CL20531,P13899,11561,2023-08-10,Closed,Very wrong hope PM.,2024-03-30
CL20532,P14796,4106,2024-10-19,Closed,Sure attack look.,2024-02-28
CL20533,P10022,14008,2024-06-05,Open,Join certain.,
CL20534,P14803,17039,2025-05-31,Closed,List recent cover.,2025-05-27
CL20535,P15924,14036,2024-12-09,Closed,Easy economy east Congress.,2025-02-04
CL20536,P11068,11570,2023-08-21,Closed,House compare require.,2023-11-21
CL20537,P10677,12417,2025-04-29,Open,Choose song office similar.,
CL20538,P14234,15993,2022-10-17,Open,Manage why bed attorney safe.,
CL20539,P15674,6493,2023-03-25,Open,Manager gas suggest more great.,
CL20540,P13550,5640,2024-10-03,Rejected,Purpose wide store high.,
CL20541,P14957,7164,2024-04-20,Open,Action our claim.,
CL20542,P15113,2032,2025-05-13,Closed,Again box.,2023-12-18
CL20543,P12027,1182,2023-04-19,Open,Can over relationship.,
CL20544,P11140,801,2022-09-20,Rejected,Garden property different well.,
CL20545,P13883,11985,2023-11-17,Open,Factor cause.,
CL20546,P12832,1192,2024-06-13,Open,Involve threat.,
CL20547,P16314,2390,2023-09-07,Rejected,Particular entire their.,
CL20548,P15384,14768,2022-06-30,Open,Field technology one.,
CL20549,P14718,2295,2023-10-05,Closed,Sing thousand.,2024-08-16
CL20550,P17321,14355,2022-10-07,Closed,Recent any three.,2024-01-10
CL20551,P15229,2505,2023-02-10,Rejected,Reach any appear.,
CL20552,P17861,7487,2022-09-28,Closed,Suggest product natural than manager.,2025-01-23
CL20553,P17707,12662,2023-03-27,Closed,Friend need policy stand.,2025-05-08
CL20554,P10878,1617,2022-12-27,Open,Important per.,
CL20555,P17200,19229,2025-03-11,Open,Fact often might.,
CL20556,P12042,5985,2023-02-04,Rejected,Need system rise.,
CL20557,P11593,6549,2023-12-03,Closed,Fish system another particular.,2025-02-05
CL20558,P10561,9683,2024-04-18,Rejected,Sister goal hotel base.,
CL20559,P17487,18529,2024-07-26,Open,Character sense indeed former.,
CL20560,P13779,5680,2023-09-16,Open,History color class.,
CL20561,P16619,9948,2024-01-30,Open,Assume yeah choose.,
CL20562,P16638,10899,2024-08-14,Open,Four list benefit.,
CL20563,P17826,2579,2024-08-02,Rejected,Civil member group natural.,
CL20564,P15804,9912,2023-11-02,Rejected,Feel very price.,
CL20565,P15454,12971,2023-01-15,Open,Subject skill.,
CL20566,P11959,18094,2023-11-04,Open,Up drop.,
CL20567,P14016,551,2024-11-03,Closed,Take once risk perform.,2024-01-07
CL20568,P16824,12546,2022-10-20,Closed,Watch future tell both.,2025-02-13
CL20569,P16797,3440,2023-06-27,Closed,Program least sort may rather.,2023-10-21
CL20570,P14984,1162,2024-02-18,Rejected,Wait let probably specific peace.,
CL20571,P11477,10110,2025-06-04,Closed,Professional car mind.,2024-08-27
CL20572,P13264,18637,2022-09-22,Closed,These director level significant.,2023-08-08
CL20573,P11452,7866,2022-12-23,Open,Building ready drop nor.,
CL20574,P17739,12825,2024-08-08,Closed,Former painting something safe baby.,2025-06-14
CL20575,P10950,8569,2023-04-08,Open,Whether film receive evening.,
CL20576,P17411,5532,2025-01-23,Open,Statement film politics food wind.,
CL20577,P15170,19585,2022-12-13,Closed,Easy only perform son kitchen.,2024-06-02
CL20578,P10912,1454,2023-06-28,Closed,Care face summer company.,2024-08-09
CL20579,P10881,17305,2023-11-12,Open,Tree local economy.,
CL20580,P13834,18398,2025-02-28,Rejected,Sure girl.,
CL20581,P12083,15445,2025-05-31,Open,Hot role.,
CL20582,P10060,16619,2023-12-08,Closed,Oil effect event.,2025-01-30
CL20583,P10861,13115,2024-04-24,Rejected,Financial wear anyone.,
CL20584,P15148,19529,2024-05-03,Rejected,Cause TV people television.,
CL20585,P10271,5171,2023-11-02,Closed,Happen listen election.,2024-04-18
CL20586,P15377,13263,2023-05-03,Rejected,Attention where or whatever.,
CL20587,P13908,16052,2023-09-13,Open,Argue fill.,
CL20588,P15938,11027,2023-03-29,Open,Great we key ago operation.,
CL20589,P12891,12728,2023-04-17,Closed,Lose against.,2025-01-27
CL20590,P11678,19917,2024-11-18,Closed,Debate experience way even must.,2024-09-05
CL20591,P17286,10637,2024-02-09,Rejected,Improve mention avoid international.,
CL20592,P10740,1573,2023-09-01,Closed,Follow step him lay.,2023-07-28
CL20593,P17850,17960,2024-12-11,Closed,Center son them choose one.,2024-11-07
CL20594,P13842,12669,2025-01-02,Closed,Why number difference use.,2024-08-01
CL20595,P16457,11291,2025-04-23,Closed,Your turn change.,2023-10-07
CL20596,P12590,1639,2022-08-30,Closed,Security executive our practice.,2023-11-04
CL20597,P14985,3897,2023-12-20,Open,Offer eat pattern fill type.,
CL20598,P13366,10661,2024-09-29,Rejected,Subject cultural ability fire.,
CL20599,P17093,9611,2022-07-07,Closed,Who gun hour.,2023-07-07
CL20600,P15343,16850,2022-11-24,Rejected,Indeed agent mouth.,
CL20601,P16855,9483,2023-04-28,Open,Race skin.,
CL20602,P11701,7333,2022-11-23,Closed,Study lead.,2025-03-21
CL20603,P10962,16812,2022-09-19,Open,Continue few.,
CL20604,P13382,14070,2024-01-05,Open,Mean bag bank seven.,
CL20605,P12533,2098,2023-07-22,Open,Fill sport politics.,
CL20606,P14444,601,2025-02-22,Open,Prove well two south person.,
CL20607,P10862,14950,2023-03-10,Closed,On affect wife open.,2024-11-02
CL20608,P10257,15105,2023-11-12,Open,Billion stop year respond.,
CL20609,P16105,1643,2023-09-12,Open,See movie have whose.,
CL20610,P15491,6327,2024-10-25,Closed,Tree those there common rich.,2023-10-12
CL20611,P16499,4034,2023-08-06,Open,Finally yard.,
CL20612,P15004,11870,2024-04-03,Rejected,National audience base remain.,
CL20613,P10875,19020,2024-04-18,Closed,Officer pressure.,2024-02-26
CL20614,P16991,4846,2022-08-14,Open,Out skill behavior short.,
CL20615,P17487,7500,2024-06-12,Closed,Prove lose former physical.,2023-06-23
CL20616,P12906,18758,2022-10-04,Closed,Do teacher.,2024-06-24
CL20617,P13133,3830,2024-01-12,Closed,Lot someone full feeling.,2025-05-29
CL20618,P15796,8182,2025-04-01,Open,Crime can house similar.,
CL20619,P12153,8328,2025-06-08,Open,Its evening above.,
CL20620,P11699,7131,2022-11-04,Closed,Direction sea position seat.,2024-09-29
CL20621,P14549,8982,2024-02-17,Rejected,Meeting federal affect.,
CL20622,P15224,14893,2023-03-31,Rejected,Sometimes TV small current especially.,
CL20623,P12062,12021,2024-06-21,Rejected,Left fill office evidence.,
CL20624,P13471,9400,2023-01-25,Rejected,Within may account play radio.,
CL20625,P14649,18054,2022-06-19,Closed,She bed always mention.,2025-02-24
CL20626,P11058,19189,2023-01-30,Closed,Think place surface short image.,2025-03-03
CL20627,P12439,7616,2024-11-03,Open,Land have itself.,
CL20628,P13222,9982,2024-10-13,Open,Lot hot sense report.,
CL20629,P10320,3621,2024-08-13,Open,Lead some with ten.,
CL20630,P14259,3014,2023-02-11,Closed,Deal similar lay establish for.,2023-07-14
CL20631,P16444,5177,2024-12-19,Open,Technology once memory.,
CL20632,P16482,7099,2023-11-21,Rejected,Have might yet.,
CL20633,P10506,19524,2022-07-20,Open,Could strong head.,
CL20634,P15973,11317,2023-08-20,Open,Religious move hold whom physical.,
CL20635,P12208,12655,2023-05-09,Rejected,People hot former.,
CL20636,P11988,857,2023-03-12,Rejected,Focus author main think listen.,
CL20637,P14991,1682,2023-04-30,Open,Eat new land explain short.,
CL20638,P11135,7238,2024-06-05,Rejected,Represent federal job.,
CL20639,P16892,19770,2024-07-08,Closed,Five subject kitchen many rule.,2023-09-05
CL20640,P16325,17845,2025-02-22,Open,Throw term budget force democratic.,
CL20641,P11510,15308,2023-03-26,Open,The church go imagine.,
CL20642,P12421,9245,2024-04-10,Closed,Relationship let.,2024-10-11
CL20643,P16928,12904,2025-01-01,Open,Even chance act.,
CL20644,P16925,19050,2025-04-12,Closed,Condition set.,2025-01-18
CL20645,P12301,3437,2022-09-04,Closed,Option summer.,2025-04-05
CL20646,P15275,982,2024-10-19,Closed,Relate professional together.,2024-05-16
CL20647,P11708,19401,2025-01-03,Closed,That whom.,2024-06-18
CL20648,P15145,4938,2023-07-16,Rejected,Site national expert teach current.,
CL20649,P15391,5940,2024-07-10,Open,Benefit often.,
CL20650,P11228,5395,2023-12-15,Rejected,International mouth page.,
CL20651,P11397,1953,2023-07-23,Open,Computer tough seek.,
CL20652,P13608,3233,2023-08-09,Rejected,Become test many.,
CL20653,P17265,13828,2025-05-02,Rejected,Check four.,
CL20654,P15693,15303,2022-09-10,Open,Hundred be computer them throughout.,
CL20655,P14304,15592,2023-05-09,Closed,Move figure speech water nothing.,2025-03-24
CL20656,P13946,8517,2024-05-03,Rejected,Support pick reason.,
CL20657,P12162,7082,2022-12-19,Rejected,Sing research past next.,
CL20658,P16072,10517,2024-03-12,Open,Score film pressure economy building.,
CL20659,P16188,7841,2024-02-13,Open,Hit maybe reveal.,
CL20660,P16005,8310,2024-08-18,Rejected,He drug two.,
CL20661,P13696,16610,2023-03-01,Open,Place center cut so notice.,
CL20662,P17266,12783,2024-07-27,Closed,Such else spring.,2024-10-23
CL20663,P16378,8745,2023-02-08,Rejected,Improve total.,
CL20664,P11900,11106,2024-08-20,Open,Nation nearly serve check economy.,
CL20665,P16369,13633,2023-08-01,Rejected,Drug goal talk tonight democratic.,
CL20666,P17112,4047,2024-03-16,Closed,Same claim several admit.,2023-06-27
CL20667,P17498,12638,2022-11-08,Open,Concern over poor.,
CL20668,P11875,8524,2024-10-10,Open,Address particular style three tonight.,
